year,id,age,sex,race,degree,educ,region,marital,childs,wrkstat,hrs1,income_2000dollars,class,party,political_views,pres16,gunlaw,cappun,cannabis_legal,happy,health,life,trust,fear,satfin,mental_health_bad_days,tv_hours,socbar,relig,attend,god,postlife,bible,read_horoscope,astrology_is_scientific,evolved,bigbang,earthsun,radioact,lasers,electron,viruses,condrift,hotcore,expdesgn,odds1,odds2,science_score,science_answered
2018,1054,22,male,white,high school,13,south,never married,0,working full time,50,7886.249999999999,working class,strong democrat,liberal,clinton,,favor,should be legal,pretty happy,,,can't be too careful,,more or less satisfied,18,1,about once a month,catholic,several times a year,believe with doubts,yes,inspired word,no,sort of scientific,,,earth around sun,false,don't know,false,true,false,true,500 get the drug; 500 don't,no,yes,3,7
2018,1055,66,female,white,high school,12,south,married,2,retired,,,working class,"independent, close to republican",slightly liberal,,favor,favor,should be legal,pretty happy,good,routine,can't be too careful,no,more or less satisfied,,,,protestant,never,higher power,no,inspired word,,,,,,,,,,,,,,,0,0
2018,1056,66,male,white,high school,13,south,divorced,3,retired,,,lower class,strong democrat,extremely liberal,,favor,oppose,,not too happy,poor,routine,,no,not satisfied at all,,3,about once a year,protestant,never,higher power,yes,word of god,yes,very scientific,true,false,earth around sun,false,true,false,true,true,true,500 get the drug; 500 don't,yes,yes,5,9
2018,1057,21,male,white,less than high school,9,south,never married,0,working full time,44,9638.75,working class,"independent, close to republican","moderate, middle of the road",,favor,favor,should not be legal,very happy,good,exciting,can't be too careful,no,pretty well satisfied,0,,,protestant,nearly every week,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,1058,65,male,white,high school,12,midwest,married,4,working full time,40,22782.5,working class,not very strong republican,conservative,trump,,favor,should be legal,pretty happy,,,can't be too careful,,more or less satisfied,0,2,never,protestant,never,no doubts,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,1059,29,male,white,high school,13,midwest,married,0,working part time,32,,working class,other party,"moderate, middle of the road",other candidate,oppose,oppose,,pretty happy,good,exciting,,yes,not satisfied at all,0,1,never,protestant,every week,no doubts,yes,inspired word,no,sort of scientific,false,false,earth around sun,false,false,false,false,true,true,500 get the drug; 500 don't,no,yes,6,9
2018,1060,50,female,white,high school,13,midwest,married,4,working part time,7,2453.5,working class,"independent, close to democrat","moderate, middle of the road",clinton,,favor,should be legal,very happy,,,can't be too careful,,more or less satisfied,2,4,never,protestant,every week,believe with doubts,yes,inspired word,yes,sort of scientific,,,earth around sun,true,false,true,false,false,true,500 get the drug; 500 don't,no,yes,5,7
2018,1061,65,male,white,high school,12,midwest,divorced,0,working part time,20,7886.249999999999,working class,not very strong republican,conservative,trump,don't know,favor,,pretty happy,good,routine,,no,more or less satisfied,3,5,never,protestant,several times a year,no doubts,yes,inspired word,no,not at all scientific,,,earth around sun,false,false,true,false,false,true,500 get the drug; 500 don't,no,yes,6,7
2018,1062,53,male,white,less than high school,11,midwest,divorced,1,working part time,20,350.5,working class,"independent (neither, no response)","moderate, middle of the road",clinton,favor,favor,should be legal,not too happy,fair,dull,can't be too careful,yes,not satisfied at all,10,,,protestant,every week,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,1063,32,female,white,high school,14,midwest,married,3,keeping house,,,working class,"independent, close to republican",conservative,trump,favor,oppose,,very happy,excellent,exciting,,yes,more or less satisfied,,1,never,protestant,2-3 times a month,no doubts,yes,word of god,no,not at all scientific,false,false,earth around sun,false,false,false,false,false,true,500 get the drug; 500 don't,no,yes,5,9
2018,1064,47,female,white,high school,12,midwest,divorced,2,working full time,46,22782.5,middle class,strong republican,conservative,trump,,favor,should be legal,very happy,,,most people can be trusted,,more or less satisfied,0,0,never,protestant,about once or twice a year,don't know,yes,inspired word,yes,very scientific,false,,sun around earth,false,don't know,don't know,false,true,true,all 1000 get the drug,no,no,4,8
2018,1065,58,male,other,high school,12,midwest,married,7,working full time,48,14896.249999999998,working class,not very strong democrat,"moderate, middle of the road",,favor,don't know,,very happy,fair,routine,,no,more or less satisfied,0,4,about once a year,catholic,about once or twice a year,believe with doubts,no,word of god,yes,sort of scientific,,,earth around sun,false,true,true,true,true,true,500 get the drug; 500 don't,no,yes,5,7
2018,1066,44,female,white,high school,15,midwest,divorced,6,working full time,72,47317.5,middle class,not very strong republican,conservative,trump,favor,don't know,should be legal,pretty happy,fair,routine,most people can be trusted,no,not satisfied at all,0,,,protestant,never,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,1067,50,male,white,less than high school,11,midwest,divorced,1,other,,,working class,"independent, close to republican",slightly conservative,,,favor,should be legal,not too happy,,,can't be too careful,,not satisfied at all,,3,about once a month,protestant,never,no doubts,yes,inspired word,no,sort of scientific,,,earth around sun,true,false,false,true,true,false,500 get the drug; 500 don't,no,no,3,7
2018,1068,51,male,white,associate/junior college,15,midwest,divorced,2,working full time,60,47317.5,working class,"independent, close to republican","moderate, middle of the road",,oppose,favor,should be legal,not too happy,excellent,exciting,can't be too careful,no,pretty well satisfied,0,,,none,never,"don't know, no way to find out",no,ancient book,,,,,,,,,,,,,,,0,0
2018,1069,53,female,other,high school,13,midwest,widowed,3,working full time,40,38555,middle class,not very strong republican,slightly conservative,trump,oppose,favor,,pretty happy,good,routine,,no,more or less satisfied,0,0,several times a year,protestant,every week,no doubts,yes,inspired word,yes,sort of scientific,,,don't know,false,false,false,false,false,true,all 1000 get the drug,yes,yes,4,7
2018,1070,44,female,black,associate/junior college,14,midwest,never married,5,working full time,50,7886.249999999999,working class,not very strong democrat,conservative,clinton,oppose,oppose,should be legal,not too happy,good,exciting,can't be too careful,no,not satisfied at all,0,,,protestant,about once or twice a year,no doubts,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,1071,40,male,white,high school,13,midwest,never married,1,"unemployed, laid off, looking for work",,,working class,strong republican,liberal,trump,,favor,should be legal,pretty happy,,,can't be too careful,,more or less satisfied,,5,about once a year,catholic,less than once a year,no doubts,yes,word of god,no,not at all scientific,,,earth around sun,true,false,don't know,true,true,true,500 get the drug; 500 don't,no,yes,4,7
2018,1072,56,female,black,less than high school,11,midwest,never married,3,keeping house,,,lower class,"independent (neither, no response)",slightly liberal,,,oppose,should be legal,pretty happy,,,can't be too careful,,pretty well satisfied,,4,never,protestant,several times a year,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,1073,52,female,black,high school,16,midwest,divorced,7,keeping house,,350.5,lower class,strong democrat,"moderate, middle of the road",clinton,,favor,should not be legal,pretty happy,,,can't be too careful,,not satisfied at all,,12,never,none,never,higher power,yes,ancient book,yes,not at all scientific,false,,sun around earth,false,don't know,false,true,true,true,all 1000 get the drug,yes,yes,3,8
2018,1074,65,female,black,high school,13,midwest,widowed,1,working part time,6,350.5,lower class,strong democrat,"moderate, middle of the road",clinton,favor,favor,,pretty happy,good,routine,,no,more or less satisfied,0,4,several times a month,protestant,every week,no doubts,yes,inspired word,yes,not at all scientific,,,sun around earth,false,false,true,false,true,false,500 get the drug; 500 don't,no,yes,5,7
2018,1075,37,female,white,high school,14,south,married,4,working full time,40,19277.5,working class,"independent, close to republican",slightly conservative,,favor,favor,should be legal,pretty happy,good,routine,can't be too careful,no,more or less satisfied,0,,,catholic,never,believe with doubts,no,inspired word,,,,,,,,,,,,,,,0,0
2018,1076,50,male,white,bachelor's,16,south,married,2,working full time,45,38555,middle class,"independent, close to republican",slightly conservative,,,favor,should be legal,very happy,,,most people can be trusted,,more or less satisfied,0,1,several times a year,catholic,2-3 times a month,believe with doubts,no,inspired word,,,,,,,,,,,,,,,0,0
2018,1077,27,female,white,high school,15,south,divorced,0,"with a job, but not at work because of temporary illness, vacation, strike",,13143.75,middle class,not very strong republican,slightly conservative,,,oppose,should not be legal,pretty happy,,,most people can be trusted,,not satisfied at all,,1,several times a year,protestant,never,no doubts,yes,inspired word,yes,sort of scientific,,,earth around sun,true,false,true,false,true,true,all 1000 get the drug,no,no,6,7
2018,1078,49,female,white,bachelor's,16,south,married,2,working full time,40,38555,middle class,strong democrat,slightly liberal,clinton,favor,oppose,,very happy,excellent,exciting,,no,more or less satisfied,0,1,several times a year,none,about once or twice a year,believe with doubts,yes,inspired word,no,not at all scientific,,,sun around earth,false,false,false,false,true,true,500 get the drug; 500 don't,no,yes,5,7
2018,1079,41,male,white,less than high school,8,south,never married,2,working full time,48,,working class,"independent, close to republican","moderate, middle of the road",,favor,favor,should be legal,pretty happy,excellent,exciting,can't be too careful,yes,not satisfied at all,0,,,catholic,every week,no doubts,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,1080,72,male,white,associate/junior college,14,south,married,3,retired,,,middle class,strong democrat,"moderate, middle of the road",clinton,oppose,favor,,not too happy,good,routine,,no,not satisfied at all,,10,never,catholic,every week,no doubts,yes,inspired word,no,not at all scientific,don't know,don't know,earth around sun,false,true,false,true,true,true,500 get the drug; 500 don't,yes,yes,4,9
2018,1081,42,male,white,high school,12,south,divorced,0,working full time,60,22782.5,working class,"independent (neither, no response)",don't know,,favor,favor,should not be legal,pretty happy,excellent,routine,most people can be trusted,no,more or less satisfied,0,,,catholic,every week,no doubts,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,1082,24,male,white,high school,13,south,never married,0,working full time,32,22782.5,working class,"independent, close to democrat",extremely liberal,other candidate,oppose,oppose,,pretty happy,good,exciting,,no,not satisfied at all,7,2,never,none,several times a year,higher power,no,ancient book,no,not at all scientific,,,earth around sun,false,false,false,false,true,true,500 get the drug; 500 don't,no,no,6,7
2018,1083,31,male,other,less than high school,9,south,never married,2,working part time,6,19277.5,working class,"independent, close to democrat","moderate, middle of the road",,,favor,should be legal,very happy,,,can't be too careful,,more or less satisfied,0,3,several times a year,catholic,about once a month,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,1084,33,female,white,high school,13,south,married,4,working full time,40,19277.5,middle class,"independent (neither, no response)","moderate, middle of the road",,favor,don't know,should be legal,pretty happy,excellent,exciting,can't be too careful,no,pretty well satisfied,0,,,none,about once or twice a year,believe with doubts,yes,other (vol),,,,,,,,,,,,,,,0,0
